source_file,260630_0020.wav
sample_rate_hz,48000
fft_size,8192
dominant_frequency_hz,5.859375

frequency_hz,magnitude
0.000000,204.961535256921
5.859375,129.751514077523
11.718750,8.935355018264
17.578125,37.517907318819
23.437500,41.108513478944
29.296875,24.373821811686
35.156250,14.394186594693
41.015625,33.062968709396
46.875000,27.168438962642
52.734375,23.422283821921
58.593750,29.523083582028
64.453125,31.044389571567
70.312500,27.594729653109
76.171875,14.637278065875
82.031250,10.949095154576
87.890625,6.671797317519
93.750000,15.028733435993
99.609375,15.057913996388
105.468750,15.378723521504
111.328125,13.865641269796
117.187500,9.338753256162
123.046875,8.068449467663
128.906250,3.454507520068
134.765625,3.867946544033
140.625000,5.200715351899
146.484375,4.332118407244
152.343750,8.312096808800
158.203125,10.080428957590
164.062500,3.330601442718
169.921875,4.100656041716
175.781250,4.015110337549
181.640625,5.049522547829
187.500000,1.679289295616
193.359375,4.617706756299
199.218750,3.759217988573
205.078125,2.843663408048
210.937500,1.022412374596
216.796875,2.069940795533
222.656250,3.809187584442
228.515625,3.960580826929
234.375000,2.318577792343
240.234375,1.956791750760
246.093750,1.785627155859
251.953125,0.804111993872
257.812500,0.759377722710
263.671875,0.644188463439
269.531250,0.832410317889
275.390625,1.235815946783
281.250000,0.622816814423
287.109375,0.878194794237
292.968750,1.336765696974
298.828125,0.946953974010
304.687500,1.182044652931
310.546875,1.505246766152
316.406250,1.097753100103
322.265625,0.838047760827
328.125000,0.880510058313
333.984375,1.531458755932
339.843750,0.786453240113
345.703125,0.897314071177
351.562500,1.182788640594
357.421875,1.724707284884
363.281250,2.280199694474
369.140625,1.704245925457
375.000000,1.051543465319
380.859375,0.887928965009
386.718750,1.116492727788
392.578125,1.385936272098
398.437500,0.756810433247
404.296875,0.654038466886
410.156250,1.633285038722
416.015625,4.521321952507
421.875000,2.967356672406
427.734375,1.360105134995
433.593750,1.477055742799
439.453125,1.025824500195
445.312500,1.074671694430
451.171875,1.661481348478
457.031250,0.758299109426
462.890625,0.136608959236
468.750000,0.377324408187
474.609375,0.270960317125
480.468750,0.144900666266
486.328125,0.413461858772
492.187500,0.075444356494
498.046875,0.351370672750
503.906250,0.509756863582
509.765625,0.341996425952
515.625000,0.720357310745
521.484375,0.162549827502
527.343750,0.588600945969
533.203125,0.508033629510
539.062500,0.697992301624
544.921875,1.194470628162
550.781250,0.526063616468
556.640625,0.874561149041
562.500000,1.018201532333
568.359375,0.252174724576
574.218750,0.177951004878
580.078125,0.815055144399
585.937500,0.746282923928
591.796875,0.556227973567
597.656250,0.400209645594
603.515625,0.393385076778
609.375000,0.823544780673
615.234375,0.870185413047
621.093750,0.398953788314
626.953125,0.446070339886
632.812500,1.362646897040
638.671875,2.045409688294
644.531250,1.488842735335
650.390625,0.761663166171
656.250000,0.722986622104
662.109375,0.743339754773
667.968750,1.512127789232
673.828125,1.477055350084
679.687500,1.282506650414
685.546875,0.631440916225
691.406250,0.040268485803
697.265625,0.382273433733
703.125000,0.896925671025
708.984375,1.114649323600
714.843750,0.865866316094
720.703125,0.532068389178
726.562500,0.457739607904
732.421875,0.870601666645
738.281250,1.423129102897
744.140625,0.333896666857
750.000000,1.359503967197
755.859375,2.026269143990
761.718750,2.284915715078
767.578125,1.506125993734
773.437500,0.432224780782
779.296875,0.698005223466
785.156250,0.109426842103
791.015625,0.617135991690
796.875000,0.487445712859
802.734375,0.070890904992
808.593750,0.091043150145
814.453125,0.225819972664
