time_seconds,dominant_frequency_hz,dominant_magnitude
24.234667,29.296875,16.112646679674
24.320000,35.156250,7.378505179031
24.405333,41.015625,18.497666955523
24.490667,29.296875,20.901424491955
24.576000,35.156250,14.128452613118
24.661333,23.437500,13.958801421564
24.746667,23.437500,15.850460611213
24.832000,35.156250,16.317387951216
24.917333,23.437500,12.205963729639
25.002667,29.296875,16.853632939071
25.088000,23.437500,37.344084420860
25.173333,35.156250,14.529104154795
25.258667,46.875000,14.490068965809
25.344000,29.296875,17.739282186221
25.429333,29.296875,12.793064939445
25.514667,23.437500,20.065897171551
25.600000,23.437500,17.180505774882
25.685333,140.625000,14.564200840931
25.770667,23.437500,14.219336860173
25.856000,29.296875,9.882776134002
25.941333,58.593750,17.545919510545
26.026667,23.437500,14.201033026545
26.112000,52.734375,12.809475382863
26.197333,23.437500,17.035609688819
26.282667,23.437500,12.550417500969
26.368000,23.437500,9.300341836986
26.453333,23.437500,21.873248718091
26.538667,29.296875,17.725723278426
26.624000,23.437500,38.497279531422
26.709333,23.437500,19.051757612640
26.794667,23.437500,20.402020814101
26.880000,23.437500,18.032008808496
26.965333,23.437500,11.953631352677
27.050667,23.437500,22.634030342616
27.136000,23.437500,28.401784640928
27.221333,23.437500,9.808265510736
27.306667,23.437500,15.550881100626
27.392000,23.437500,14.572907020830
27.477333,23.437500,23.939007018876
27.562667,23.437500,15.480474215449
27.648000,46.875000,15.334867880184
27.733333,23.437500,18.094651121825
27.818667,29.296875,16.506760276548
27.904000,35.156250,19.423849187760
27.989333,23.437500,16.345619369103
28.074667,23.437500,19.305580715786
28.160000,35.156250,21.783617704275
28.245333,23.437500,10.391805674006
28.330667,29.296875,17.796839878864
28.416000,29.296875,21.212150544172
28.501333,140.625000,14.358034657195
28.586667,23.437500,18.676830203479
28.672000,23.437500,36.483861125915
28.757333,46.875000,14.135495187012
28.842667,46.875000,10.991468902982
28.928000,23.437500,24.306232534597
29.013333,41.015625,13.271712565848
29.098667,64.453125,11.407119168905
29.184000,23.437500,22.974263613034
29.269333,64.453125,14.178847232296
29.354667,35.156250,15.859764877600
29.440000,29.296875,19.265744160162
29.525333,35.156250,16.802726356668
29.610667,58.593750,16.742677128085
29.696000,41.015625,13.267783341064
29.781333,23.437500,17.285657921038
29.866667,23.437500,17.071142937230
29.952000,46.875000,18.904114167054
30.037333,29.296875,16.661274215630
30.122667,23.437500,24.453348736953
30.208000,23.437500,18.709690454573
30.293333,52.734375,13.634199954570
30.378667,23.437500,15.711350806941
30.464000,41.015625,14.060973946887
30.549333,64.453125,14.450934278678
30.634667,23.437500,32.155859704406
30.720000,64.453125,15.247576662604
30.805333,41.015625,10.907774411034
30.890667,58.593750,13.547005444157
30.976000,35.156250,18.650455788868
31.061333,29.296875,19.741485406885
31.146667,23.437500,15.256532057938
31.232000,52.734375,22.048676958524
31.317333,46.875000,18.670122302269
31.402667,134.765625,13.350174361754
31.488000,23.437500,28.686356516933
31.573333,23.437500,28.682730933591
31.658667,35.156250,16.073002275523
31.744000,23.437500,16.470748578575
31.829333,23.437500,13.280905433955
31.914667,23.437500,15.599946691147
32.000000,29.296875,24.290990255135
32.085333,35.156250,15.675094369555
32.170667,23.437500,40.509752107541
32.256000,23.437500,38.588286842796
32.341333,35.156250,26.109216363292
32.426667,23.437500,17.607253324715
32.512000,23.437500,21.047178696544
32.597333,58.593750,18.910821586208
32.682667,52.734375,9.314665573765
32.768000,58.593750,13.324804402542
32.853333,134.765625,16.745460103953
32.938667,134.765625,17.132821477757
33.024000,140.625000,14.148302021397
33.109333,29.296875,27.055680740509
33.194667,134.765625,16.092621614062
33.280000,140.625000,13.968819216914
33.365333,134.765625,13.529393134523
33.450667,23.437500,24.919360495668
33.536000,23.437500,36.053499767421
33.621333,140.625000,13.740608248931
33.706667,29.296875,12.564822230615
33.792000,23.437500,17.480936994514
33.877333,46.875000,13.134591606805
33.962667,23.437500,33.468396519341
33.970667,23.437500,32.953263914431
