time_seconds,dominant_frequency_hz,dominant_magnitude
6.144000,140.625000,18.447204372437
6.229333,41.015625,22.055169294357
6.314667,41.015625,28.944618579802
6.400000,41.015625,26.339175790965
6.485333,164.062500,22.142866144797
6.570667,41.015625,22.058745829670
6.656000,29.296875,31.358865167106
6.741333,29.296875,32.774152760018
6.826667,41.015625,22.974703650598
6.912000,152.343750,34.661926020318
6.997333,164.062500,26.021830207973
7.082667,35.156250,28.129943453089
7.168000,134.765625,22.849221773884
7.253333,152.343750,30.919169442474
7.338667,140.625000,29.020371220821
7.424000,275.390625,29.197286376161
7.509333,164.062500,34.570075129314
7.594667,164.062500,27.907948451900
7.680000,158.203125,34.663225081503
7.765333,41.015625,27.676627348024
7.850667,41.015625,29.484013237364
7.936000,41.015625,37.113207718474
8.021333,128.906250,28.807021372205
8.106667,169.921875,27.189248179065
8.192000,41.015625,21.466230030457
8.277333,41.015625,21.719284788721
8.362667,123.046875,25.782607866986
8.448000,41.015625,19.230186890902
8.533333,35.156250,15.158136825710
8.618667,140.625000,33.954627019076
8.704000,140.625000,29.232827520267
8.789333,41.015625,24.554523179714
8.874667,164.062500,21.352162005376
8.960000,134.765625,30.603953412811
9.045333,193.359375,26.680972011255
9.130667,134.765625,35.268187204777
9.216000,123.046875,28.316067036041
9.301333,128.906250,53.870639127134
9.386667,146.484375,38.241848539552
9.472000,146.484375,36.412630876015
9.557333,146.484375,45.840548072280
9.642667,140.625000,32.983738669742
9.728000,169.921875,26.703334501932
9.813333,41.015625,23.262215274900
9.898667,140.625000,21.008310257740
9.984000,152.343750,28.779440757979
10.069333,117.187500,19.895783723434
10.154667,134.765625,20.967749539432
10.240000,23.437500,25.263244533983
10.325333,23.437500,25.802185295627
10.410667,35.156250,20.971250827847
10.496000,23.437500,20.423979432154
10.581333,23.437500,33.720781513471
10.666667,199.218750,27.199718344439
10.752000,181.640625,33.740807762835
10.837333,146.484375,34.159475809879
10.922667,158.203125,25.512903633166
11.008000,128.906250,30.412975519076
11.093333,158.203125,28.161986543424
11.178667,128.906250,22.957827647536
11.264000,146.484375,32.013711512129
11.349333,41.015625,30.609657971064
11.434667,41.015625,31.150462871841
11.520000,140.625000,30.981752743749
11.605333,164.062500,30.772122726537
11.690667,158.203125,39.528243174582
11.776000,316.406250,28.211783481600
11.861333,41.015625,38.949011572386
11.946667,152.343750,25.886203640901
12.032000,41.015625,26.074399468914
12.117333,123.046875,31.298175167880
12.202667,140.625000,35.597804743923
12.288000,169.921875,35.213554031411
12.373333,123.046875,33.328847187014
12.458667,164.062500,32.523752783311
12.544000,152.343750,30.340547245382
12.629333,152.343750,70.391631800448
12.714667,164.062500,44.906722399066
12.800000,164.062500,52.833318030383
12.885333,140.625000,44.352117660020
12.970667,158.203125,47.131358202484
13.056000,134.765625,80.375945320060
13.141333,128.906250,64.710298165935
13.226667,128.906250,75.946769126514
13.312000,164.062500,69.499538602817
13.397333,152.343750,111.191704943838
13.482667,169.921875,66.250692984867
13.568000,158.203125,65.893353409414
13.653333,146.484375,52.602898005415
13.738667,187.500000,36.050586640964
13.824000,134.765625,36.015238761586
13.909333,140.625000,35.038523524468
13.994667,164.062500,28.886115596240
14.080000,123.046875,38.603666507931
14.165333,134.765625,32.798006679077
14.250667,146.484375,35.127315941773
14.336000,140.625000,37.463950228310
14.421333,111.328125,39.594159261054
14.506667,128.906250,86.159629982530
14.592000,140.625000,57.289924431341
14.677333,146.484375,55.286485647495
14.762667,146.484375,60.630895921897
14.848000,117.187500,34.369553067434
14.933333,140.625000,65.301424665531
15.018667,146.484375,66.836335263069
15.104000,117.187500,55.921884053448
15.189333,152.343750,59.275865021390
15.274667,152.343750,65.001647410844
15.360000,128.906250,45.830252406703
15.445333,128.906250,42.809441408809
15.530667,111.328125,43.722024490903
15.616000,140.625000,30.572697646333
15.701333,134.765625,35.616517925349
15.786667,140.625000,23.697885010158
15.872000,117.187500,26.663581862206
15.957333,128.906250,31.274033998178
16.042667,310.546875,29.497932338802
16.128000,310.546875,24.730946456583
16.213333,187.500000,22.236421956156
16.298667,328.125000,29.233393653584
16.384000,140.625000,39.387243091880
16.469333,41.015625,38.312849871127
16.554667,128.906250,51.473921463896
16.640000,146.484375,50.587112260119
16.725333,152.343750,65.068733280974
16.810667,175.781250,55.562880975510
16.896000,146.484375,38.283804286921
16.981333,158.203125,46.748582522040
17.066667,146.484375,36.313348652154
17.152000,134.765625,53.553474772752
17.237333,35.156250,37.574800846173
17.322667,41.015625,37.145838131458
17.408000,164.062500,39.752686866390
17.493333,169.921875,59.029118577259
17.578667,169.921875,34.873195056058
17.664000,35.156250,31.450140276476
17.749333,123.046875,50.435206191506
17.834667,123.046875,31.570373840539
17.920000,152.343750,56.949693580129
18.005333,140.625000,71.950485256904
18.090667,158.203125,78.811865633317
18.176000,123.046875,68.233838119281
18.261333,134.765625,109.871210354758
18.346667,140.625000,108.551420017805
18.432000,158.203125,107.190069277276
18.517333,140.625000,63.593732976888
18.602667,164.062500,105.768017874482
18.688000,169.921875,77.820858819519
18.773333,169.921875,89.757219597446
18.858667,152.343750,75.919854219825
18.944000,134.765625,76.688341159240
19.029333,146.484375,63.736421990527
19.114667,175.781250,55.234241212621
19.200000,123.046875,53.318534102603
19.285333,158.203125,49.428200699594
19.370667,169.921875,63.758415927929
19.456000,164.062500,56.960192271755
19.541333,187.500000,56.067743838610
19.626667,140.625000,40.219918782964
19.712000,128.906250,62.762624054574
19.797333,128.906250,33.658601806771
19.882667,134.765625,62.818349997911
19.968000,181.640625,49.065118032492
20.053333,117.187500,37.144307244665
20.138667,123.046875,70.950383897329
20.224000,164.062500,72.606106753420
20.309333,363.281250,50.895033223272
20.394667,363.281250,55.639627404156
20.480000,152.343750,46.360427332732
20.565333,152.343750,65.471440792886
20.650667,146.484375,68.030131197737
20.736000,128.906250,72.406332980874
20.821333,128.906250,97.489204286912
20.906667,140.625000,60.526799783604
20.992000,164.062500,54.068412932914
21.077333,169.921875,61.075246161432
21.162667,123.046875,72.139482329170
21.248000,111.328125,49.256648749039
21.333333,111.328125,63.082629592514
21.418667,158.203125,68.364241058230
21.504000,123.046875,66.720698810468
21.589333,158.203125,83.976034225619
21.674667,123.046875,64.427420818205
21.760000,123.046875,74.409920405586
21.845333,123.046875,76.610613904535
21.930667,164.062500,102.125515790302
22.016000,333.984375,59.673475869194
22.101333,146.484375,58.782630774201
22.186667,111.328125,63.599576391551
22.272000,134.765625,75.726806001120
22.357333,158.203125,60.549659751264
22.442667,146.484375,101.161458252171
22.528000,181.640625,51.786537609497
22.613333,187.500000,84.443962358940
22.698667,169.921875,42.759963789036
22.784000,134.765625,93.057718689806
22.869333,123.046875,58.231694803404
22.954667,146.484375,53.199733894361
23.040000,128.906250,57.417620437309
23.125333,146.484375,69.924053191650
23.210667,128.906250,69.528243783723
23.296000,111.328125,85.390102157182
23.381333,123.046875,44.923973224002
23.466667,152.343750,54.043203886487
23.552000,146.484375,75.362541554000
23.637333,128.906250,83.431949941980
23.722667,146.484375,67.400792876774
23.808000,164.062500,62.209489545794
23.893333,175.781250,53.471667550340
23.978667,169.921875,79.545403159899
24.064000,111.328125,65.405003697578
24.149333,304.687500,61.089810923452
24.234667,298.828125,51.873539975248
24.320000,210.937500,51.493330837235
24.405333,210.937500,54.012736367141
24.490667,181.640625,39.992236558338
24.576000,23.437500,35.530434326628
24.661333,123.046875,47.480769586937
24.746667,181.640625,45.024475368362
24.832000,193.359375,42.497670159666
24.917333,187.500000,61.484679170090
25.002667,164.062500,33.016826394449
25.088000,158.203125,57.097042266564
25.173333,175.781250,50.012701860550
25.258667,181.640625,42.165496526597
25.344000,123.046875,37.066682053673
25.429333,140.625000,24.312713090145
25.514667,105.468750,32.959525355834
25.600000,23.437500,39.763567631394
25.685333,23.437500,29.157754424337
25.770667,76.171875,35.027776457143
25.856000,175.781250,38.594005875804
25.941333,187.500000,46.618074119773
26.026667,158.203125,48.984106330049
26.112000,41.015625,32.685304689940
26.197333,105.468750,43.453373344610
26.282667,187.500000,40.993681803811
26.368000,128.906250,35.476987905593
26.453333,193.359375,26.061322215371
26.538667,169.921875,39.988441026590
26.624000,41.015625,39.180439056762
26.709333,187.500000,40.793734449531
26.794667,123.046875,48.733042102610
26.880000,193.359375,45.049411188189
26.965333,193.359375,42.963919892752
27.050667,193.359375,66.423689391061
27.136000,169.921875,47.889440347446
27.221333,164.062500,58.118415179993
27.306667,76.171875,33.838402691024
27.392000,70.312500,29.371536064212
27.477333,158.203125,23.620814616048
27.562667,41.015625,35.513484198306
27.648000,41.015625,29.746340589129
27.733333,140.625000,34.829623403883
27.818667,158.203125,35.027590213919
27.904000,117.187500,34.813374012507
27.989333,123.046875,24.389881716329
28.074667,41.015625,38.916807978330
28.160000,123.046875,32.357858283927
28.245333,146.484375,30.364166929899
28.330667,41.015625,33.357496925431
28.416000,158.203125,31.457108832094
28.501333,41.015625,36.143733495394
28.586667,123.046875,28.192397290413
28.672000,41.015625,34.585227819264
28.757333,140.625000,35.662334766759
28.842667,216.796875,32.309080784595
28.928000,392.578125,31.816229385411
29.013333,158.203125,24.291417236362
29.098667,70.312500,26.263301517532
29.184000,41.015625,25.103147710911
29.269333,35.156250,39.291225478601
29.354667,181.640625,27.104346999120
29.440000,152.343750,27.289731795698
29.525333,175.781250,23.486045748132
29.610667,175.781250,45.135453462185
29.696000,158.203125,60.000496207894
29.781333,140.625000,41.359016071157
29.866667,175.781250,33.317755749438
29.952000,169.921875,27.403483454284
30.037333,140.625000,35.015101368807
30.122667,158.203125,38.862432100113
30.208000,123.046875,45.985526105687
30.293333,123.046875,51.781811365431
30.378667,123.046875,39.994689662476
30.464000,70.312500,34.501697365660
30.549333,146.484375,24.869906500161
30.634667,146.484375,34.674464494130
30.720000,76.171875,37.045468441529
30.805333,41.015625,25.003186226342
30.890667,187.500000,22.986889452925
30.976000,175.781250,44.120172431192
31.061333,64.453125,34.808207603178
31.146667,123.046875,35.639516101385
31.232000,164.062500,36.938851546394
31.317333,181.640625,35.925056613448
31.402667,210.937500,32.877736290006
31.488000,164.062500,32.283085756966
31.573333,210.937500,41.458072159230
31.658667,41.015625,30.410904533509
31.744000,199.218750,38.245848378293
31.829333,169.921875,34.977770857038
31.914667,164.062500,26.064595611455
32.000000,175.781250,28.290345721075
32.085333,181.640625,57.846039073126
32.170667,146.484375,37.655749645849
32.256000,158.203125,44.267385453401
32.341333,128.906250,40.697760811777
32.426667,181.640625,46.258888889894
32.512000,187.500000,38.893162041850
32.597333,181.640625,53.267838366458
32.682667,146.484375,30.050846268040
32.768000,187.500000,33.304167857513
32.853333,175.781250,40.309819636529
32.938667,164.062500,52.743007902390
33.024000,29.296875,34.659664096348
33.109333,105.468750,23.039035063444
33.194667,158.203125,29.594690286627
33.280000,123.046875,38.637060698360
33.365333,117.187500,28.038355023966
33.450667,164.062500,41.100082372872
33.536000,41.015625,48.913254851832
33.621333,123.046875,39.327015971806
33.706667,169.921875,42.605102284527
33.792000,123.046875,42.322620493090
33.877333,128.906250,42.228591569858
33.962667,146.484375,58.255493960417
34.048000,152.343750,43.280142906445
34.133333,158.203125,78.013963258527
34.218667,152.343750,53.956682508814
34.304000,181.640625,56.605863001458
34.389333,181.640625,80.963937168923
34.474667,193.359375,71.134202401421
34.560000,152.343750,77.391739480024
34.645333,175.781250,50.929982873723
34.730667,164.062500,72.216625117165
34.816000,205.078125,72.632450027686
34.901333,146.484375,63.964959459564
34.986667,123.046875,57.468149625916
35.072000,164.062500,79.293197077105
35.157333,123.046875,86.532579815221
35.242667,128.906250,68.774658432748
35.328000,146.484375,60.031855224996
35.413333,146.484375,98.461612286707
35.498667,175.781250,61.315170703312
35.584000,164.062500,53.782690816843
35.669333,134.765625,41.079373012583
35.754667,146.484375,73.792612048768
35.840000,140.625000,36.108086555914
35.925333,146.484375,44.438372864716
36.010667,52.734375,36.596134471134
36.096000,41.015625,36.457163622349
36.181333,41.015625,39.009169398448
36.266667,29.296875,30.554709821248
36.352000,46.875000,30.432370066398
36.437333,345.703125,33.497600361314
36.522667,175.781250,28.928450470581
36.608000,164.062500,37.429920495498
36.693333,175.781250,33.418769079550
36.778667,169.921875,47.147778524238
36.864000,152.343750,34.417546954441
36.949333,29.296875,27.925652290866
37.034667,46.875000,32.462305132236
37.120000,169.921875,37.454773442310
37.205333,140.625000,33.026533945540
37.290667,199.218750,37.557190962944
37.376000,29.296875,38.763606021046
37.461333,35.156250,29.979138544981
37.546667,128.906250,23.776623556898
37.632000,181.640625,25.229434642156
37.717333,140.625000,30.506864895872
37.802667,35.156250,36.835759951409
37.888000,35.156250,30.519804164132
37.973333,140.625000,33.380211903291
38.058667,46.875000,26.419671824462
38.144000,64.453125,22.042426056232
38.229333,128.906250,31.041024273612
38.314667,117.187500,32.727987818406
38.400000,99.609375,17.306216282234
38.485333,46.875000,24.159956271638
38.570667,181.640625,28.735926165508
38.656000,23.437500,24.605287622540
38.741333,23.437500,26.630772861486
38.826667,205.078125,31.252499977061
38.912000,175.781250,37.739888177355
38.997333,146.484375,27.340328369573
39.082667,164.062500,32.698427188115
39.168000,164.062500,47.541677941668
39.253333,169.921875,44.413018895891
39.338667,134.765625,25.528440771439
39.424000,175.781250,24.775475152790
39.509333,216.796875,29.460117476469
39.594667,210.937500,31.004559257114
39.680000,146.484375,28.986498289729
39.765333,41.015625,30.929053084866
39.850667,52.734375,27.388566144042
39.936000,41.015625,31.237956450994
40.021333,111.328125,30.525970854338
40.106667,134.765625,37.630180908345
40.192000,146.484375,41.669784787782
40.277333,123.046875,50.082455589437
40.362667,158.203125,33.147174774749
40.448000,105.468750,30.861023792548
40.533333,158.203125,36.282941788672
40.618667,152.343750,39.469204649963
40.704000,111.328125,69.594847595211
40.789333,93.750000,43.067012776862
40.874667,82.031250,59.275197029258
40.960000,111.328125,59.179457665550
41.045333,58.593750,28.708436208929
41.130667,158.203125,29.341981386106
41.216000,146.484375,57.408114080274
41.301333,29.296875,30.199881328450
41.386667,152.343750,57.358070066152
41.472000,146.484375,56.714913604452
41.557333,169.921875,51.459332402482
41.642667,164.062500,48.935931221160
41.728000,146.484375,48.533451890419
41.813333,29.296875,39.386129301682
41.898667,117.187500,40.742756420058
41.984000,164.062500,44.819171911440
42.069333,152.343750,58.584251768011
42.154667,134.765625,78.634749803253
42.240000,123.046875,128.333518026375
42.325333,146.484375,77.674711186314
42.410667,128.906250,77.355844256655
42.496000,158.203125,47.869592978745
42.581333,123.046875,56.668761874037
42.666667,123.046875,48.298776497465
42.752000,140.625000,49.430142601605
42.837333,134.765625,32.881127271188
42.922667,41.015625,37.495469672277
43.008000,82.031250,32.055444946994
43.093333,123.046875,37.854986036135
43.178667,152.343750,41.326930813632
43.264000,175.781250,22.587104022024
43.349333,117.187500,27.204549066149
43.434667,767.578125,27.737130156817
43.520000,140.625000,33.268862841115
43.605333,158.203125,33.780894159021
43.690667,169.921875,54.043119791322
43.776000,123.046875,32.227069196392
43.861333,134.765625,31.466755825355
43.946667,123.046875,39.609701414483
44.032000,99.609375,41.898591332476
44.117333,134.765625,61.368446746564
44.202667,105.468750,37.221663344387
44.288000,134.765625,50.569667804037
44.373333,164.062500,57.031734905753
44.458667,111.328125,82.929952545671
44.544000,111.328125,62.686979984030
44.629333,152.343750,56.651092005419
44.714667,134.765625,74.267652737966
44.800000,128.906250,103.470072065689
44.885333,128.906250,59.904694258699
44.970667,152.343750,53.228802652820
45.056000,93.750000,59.803303057442
45.141333,93.750000,64.076057991512
45.226667,134.765625,72.842229128791
45.312000,128.906250,98.651746489722
45.397333,123.046875,52.218657356222
45.482667,123.046875,109.174323529828
45.568000,146.484375,72.427579066864
45.653333,117.187500,100.057394762189
45.738667,111.328125,61.178124108894
45.824000,175.781250,85.844722147288
45.909333,152.343750,84.325659945723
45.994667,146.484375,79.061195302980
46.080000,128.906250,86.643236415722
46.165333,105.468750,46.820307973138
46.250667,128.906250,80.059361528020
46.336000,140.625000,60.226678491886
46.421333,134.765625,62.454995097451
46.506667,175.781250,36.442532241288
46.592000,140.625000,37.936619048220
46.677333,169.921875,37.865378104845
46.762667,111.328125,53.885860264304
46.848000,105.468750,39.745201856522
46.933333,117.187500,38.566240246401
47.018667,111.328125,47.472674191513
47.104000,117.187500,78.899774429000
47.189333,111.328125,64.893099036097
47.274667,123.046875,66.631970466168
47.360000,111.328125,79.787357020266
47.445333,146.484375,92.122495206395
47.530667,152.343750,63.608054124225
47.616000,123.046875,141.566681835091
47.701333,123.046875,87.039553969133
47.786667,146.484375,88.025281160183
47.872000,158.203125,114.324965108011
47.957333,111.328125,110.279916383108
48.042667,134.765625,101.295739163522
48.128000,134.765625,136.288266438605
48.213333,123.046875,139.401665445085
48.298667,164.062500,126.239121032877
48.384000,128.906250,119.390770583030
48.469333,134.765625,177.538409214712
48.554667,175.781250,123.590238937742
48.640000,146.484375,196.317029675755
48.725333,140.625000,196.017050353533
48.810667,123.046875,96.510609708180
48.896000,123.046875,100.034491699090
48.981333,158.203125,101.390366431315
49.066667,128.906250,92.484756965812
49.152000,128.906250,101.077350629652
49.237333,105.468750,67.771272770303
49.322667,128.906250,74.133240808035
49.408000,128.906250,54.183097786086
49.493333,123.046875,49.967136055260
49.578667,164.062500,76.173588239232
49.664000,123.046875,55.720304043870
49.749333,140.625000,74.918633734600
49.834667,140.625000,88.588229914288
49.920000,117.187500,81.132481130690
50.005333,175.781250,66.024065773545
50.090667,140.625000,102.203117567625
50.176000,117.187500,92.533188856635
50.261333,140.625000,112.919321500809
50.346667,128.906250,115.496015533821
50.432000,175.781250,74.231903522210
50.517333,164.062500,57.807697500180
50.602667,146.484375,80.865626808165
50.688000,117.187500,61.344552022564
50.773333,158.203125,57.388275567420
50.858667,158.203125,82.288354014566
50.944000,158.203125,72.651637288721
51.029333,117.187500,80.470348017369
51.114667,152.343750,61.757008816014
51.200000,111.328125,67.916377509504
51.285333,128.906250,80.566757175942
51.370667,146.484375,60.565189624559
51.456000,140.625000,60.902117009655
51.541333,128.906250,70.000322866893
51.626667,146.484375,49.480319598900
51.712000,123.046875,113.349015192104
51.797333,146.484375,87.776151309569
51.882667,158.203125,83.504839314514
51.968000,134.765625,65.235121493924
52.053333,152.343750,85.369634201116
52.138667,158.203125,65.940867764676
52.224000,158.203125,75.065887761356
52.309333,134.765625,80.368407238623
52.394667,181.640625,62.084756476107
52.480000,111.328125,74.776302435445
52.565333,175.781250,65.793955684794
52.650667,175.781250,71.942857004219
52.736000,123.046875,58.867871035052
52.821333,140.625000,38.653651163312
52.906667,193.359375,56.386733099927
52.992000,158.203125,80.146769637761
53.077333,158.203125,60.132183712160
53.162667,158.203125,80.281377128857
53.248000,169.921875,76.465770651527
53.333333,158.203125,106.767908633391
53.418667,158.203125,77.650464077645
53.504000,123.046875,62.366618267215
53.589333,134.765625,89.202337604862
53.674667,128.906250,63.012790945091
53.760000,140.625000,46.571561068484
53.845333,164.062500,92.028290436772
53.930667,117.187500,42.558513759566
54.016000,152.343750,53.436172905893
54.101333,134.765625,56.809855941929
54.186667,70.312500,23.897870183573
54.272000,169.921875,38.057423777252
54.357333,175.781250,46.957424666874
54.442667,134.765625,65.730611728789
54.528000,128.906250,74.326189283431
54.613333,134.765625,49.018623042930
54.698667,123.046875,43.631036469367
54.784000,146.484375,38.487250634101
54.869333,175.781250,32.515658797882
54.954667,169.921875,58.331351112703
55.040000,105.468750,47.780730981353
55.125333,152.343750,67.007205641221
55.210667,140.625000,70.802268335140
55.296000,128.906250,106.156650872428
55.381333,140.625000,80.706669428000
55.466667,134.765625,95.367481837247
55.552000,128.906250,81.391295691476
55.637333,140.625000,78.290575135877
55.722667,134.765625,70.702655142538
55.808000,117.187500,77.327866127416
55.893333,175.781250,89.469717799877
55.978667,140.625000,99.221775603855
56.064000,134.765625,96.558366738120
56.149333,140.625000,70.076530011016
56.234667,117.187500,55.675974228763
56.320000,128.906250,63.487072155541
56.405333,146.484375,56.215590678721
56.490667,175.781250,41.298711086103
56.576000,123.046875,55.578993691264
56.661333,134.765625,39.185092148266
56.746667,175.781250,84.530245473556
56.832000,169.921875,50.496560809777
56.917333,175.781250,48.721466048882
57.002667,175.781250,77.065651132239
57.088000,175.781250,64.459580459052
57.173333,158.203125,60.557587971110
57.258667,123.046875,76.947408620396
57.344000,123.046875,104.359980265901
57.429333,117.187500,55.552388499743
57.514667,117.187500,53.773553265437
57.600000,117.187500,52.013571196991
57.685333,123.046875,73.678840560243
57.770667,128.906250,60.589649014643
57.856000,117.187500,45.178269165036
57.941333,164.062500,31.422440762387
58.026667,134.765625,63.764885260559
58.112000,169.921875,33.326423594480
58.197333,117.187500,33.501147604622
58.282667,181.640625,40.758395883237
58.368000,146.484375,56.248502587502
58.453333,146.484375,72.480573067400
58.538667,158.203125,49.870184539874
58.624000,123.046875,29.252649251955
58.709333,164.062500,51.894463615430
58.794667,169.921875,44.810674400831
58.880000,64.453125,36.758031531986
58.965333,123.046875,32.730914973997
59.050667,199.218750,34.099929630378
59.136000,169.921875,44.390784329058
59.221333,181.640625,51.048491116667
59.306667,175.781250,48.766948154825
59.392000,169.921875,43.007239615357
59.477333,169.921875,51.123580471753
59.562667,158.203125,36.896774205481
59.648000,58.593750,39.219550107403
59.733333,158.203125,35.575582191373
59.818667,23.437500,30.357004656822
59.904000,23.437500,37.277987352557
59.989333,76.171875,42.125890026672
60.074667,23.437500,24.436604462991
60.160000,205.078125,34.216039515847
60.245333,169.921875,42.945823623170
60.330667,46.875000,46.254352186510
60.416000,76.171875,49.763359316565
60.501333,46.875000,50.316537632826
60.586667,41.015625,32.213664156023
60.672000,41.015625,35.718665903817
60.757333,58.593750,25.441475200958
60.842667,64.453125,40.991002328818
60.928000,23.437500,25.957009025616
61.013333,76.171875,32.728848919370
61.098667,64.453125,26.068150829957
61.184000,23.437500,32.546308256034
61.269333,87.890625,25.325924396129
61.354667,70.312500,25.256212287802
61.440000,70.312500,36.632248751130
61.525333,41.015625,33.168375682114
61.610667,64.453125,33.781463171456
61.696000,41.015625,38.234851775518
61.781333,193.359375,35.739288350254
61.866667,64.453125,42.101412632915
61.952000,70.312500,41.818857961882
62.037333,70.312500,31.484854238379
62.122667,64.453125,40.661638679148
62.208000,23.437500,31.381989784033
62.293333,93.750000,47.174303839971
62.378667,70.312500,48.958560187645
62.464000,117.187500,45.546605028108
62.549333,123.046875,41.645475534149
62.634667,70.312500,26.993714268537
62.720000,117.187500,40.382447633536
62.805333,158.203125,43.656277499887
62.890667,23.437500,32.449396461770
62.976000,64.453125,35.258362583523
63.061333,175.781250,53.430326307066
63.146667,181.640625,41.567433528059
63.232000,41.015625,45.266900870271
63.317333,193.359375,45.470245217149
63.402667,210.937500,49.544080560730
63.488000,210.937500,36.906963657928
63.573333,181.640625,39.197880484410
63.658667,41.015625,29.602556148589
63.744000,64.453125,42.783648339167
63.829333,64.453125,26.963846865023
63.914667,70.312500,46.927803569938
64.000000,205.078125,28.212095178845
64.085333,41.015625,51.466666157589
64.170667,46.875000,45.481498937298
64.256000,46.875000,38.189103441264
64.341333,169.921875,41.496009451277
64.426667,70.312500,29.974936726233
64.512000,175.781250,41.920135592204
64.597333,175.781250,29.920632208525
64.682667,82.031250,34.038062870015
64.768000,76.171875,34.590911014188
64.853333,70.312500,51.125398061823
64.938667,64.453125,50.653367448088
65.024000,41.015625,23.671943932083
65.109333,76.171875,28.073733307641
65.194667,76.171875,36.937795467989
65.280000,64.453125,33.247362337580
65.365333,164.062500,29.201652043161
65.450667,123.046875,27.593819466548
65.536000,41.015625,36.727732531430
65.621333,76.171875,35.052900853501
65.706667,58.593750,35.384569424552
65.792000,29.296875,35.344670819588
65.877333,29.296875,46.400331316076
65.962667,41.015625,33.821219624690
66.048000,58.593750,26.102720038957
66.133333,52.734375,28.481997328639
66.218667,169.921875,32.598019473139
66.304000,46.875000,42.443692119116
66.389333,52.734375,27.042924139521
66.474667,199.218750,35.811059956218
66.560000,29.296875,38.001766437759
66.645333,41.015625,49.742816126403
66.730667,41.015625,46.615302119491
66.816000,82.031250,32.648714653371
66.901333,64.453125,36.048109648501
66.986667,64.453125,45.873071851252
67.072000,41.015625,53.724658235509
67.157333,41.015625,44.167412543705
67.242667,76.171875,67.169830215562
67.328000,199.218750,54.439345481269
67.413333,52.734375,38.963504468982
67.498667,193.359375,53.849549452358
67.584000,199.218750,63.725802000175
67.669333,228.515625,51.531957312520
67.754667,234.375000,60.253382225904
67.840000,164.062500,72.425036620748
67.925333,64.453125,59.895215989199
68.010667,64.453125,63.707995936521
68.096000,29.296875,45.464560940803
68.181333,64.453125,47.461305927882
68.266667,199.218750,50.153956071765
68.352000,193.359375,37.795744350208
68.437333,70.312500,79.331340672859
68.522667,164.062500,44.902820231694
68.608000,93.750000,34.359336135116
68.693333,181.640625,45.104538466474
68.778667,70.312500,55.036755013179
68.864000,169.921875,48.282577343499
68.949333,187.500000,42.179672646986
69.034667,93.750000,53.321653358740
69.120000,128.906250,44.585208438887
69.205333,64.453125,53.538234944356
69.290667,105.468750,42.107572021974
69.376000,70.312500,37.015722042072
69.461333,41.015625,37.856442799951
69.546667,35.156250,31.228992479011
69.632000,175.781250,35.273265935385
69.717333,35.156250,31.278277000545
69.802667,70.312500,37.179415911024
69.888000,187.500000,46.400423114816
69.973333,105.468750,30.977558829497
